path,label,pred,correct,max_softmax,entropy,energy,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,predicted_class
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (164).png,3,3,True,0.9163571000099182,0.4502068758010864,-4.054145812988281,0.011956736445426941,0.011512726545333862,0.011039291508495808,0.9163571000099182,0.01119945477694273,0.012830838561058044,0.012743426486849785,0.012360402382910252,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (165).png,3,3,True,0.9126890301704407,0.4659157395362854,-4.017141342163086,0.01288599893450737,0.013936488889157772,0.011113850399851799,0.9126890301704407,0.011542477644979954,0.013396047055721283,0.011793144047260284,0.012642932124435902,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (166).png,3,3,True,0.9186521768569946,0.43982425332069397,-4.088754177093506,0.012355108745396137,0.013398254290223122,0.009714223444461823,0.9186521768569946,0.011519040912389755,0.013070321641862392,0.010071644559502602,0.011219284497201443,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (167).png,3,3,True,0.9135717153549194,0.46208518743515015,-4.086487293243408,0.013207563199102879,0.012568945065140724,0.011480534449219704,0.9135717153549194,0.010651510208845139,0.012990106828510761,0.01375382486730814,0.01177576370537281,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (168).png,3,3,True,0.9118554592132568,0.46956709027290344,-4.018054962158203,0.01379181444644928,0.012120823375880718,0.011716397479176521,0.9118554592132568,0.011642261408269405,0.01366112008690834,0.01275534275919199,0.012456824071705341,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (169).png,3,3,True,0.9188569188117981,0.43927401304244995,-4.111968517303467,0.012669467367231846,0.011575176380574703,0.011348522268235683,0.9188569188117981,0.010250032879412174,0.011164398863911629,0.01250353455543518,0.011631835252046585,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (170).png,3,3,True,0.9219239354133606,0.4257047176361084,-4.155511379241943,0.010896856896579266,0.012983058579266071,0.009997077286243439,0.9219239354133606,0.010259168222546577,0.01129227690398693,0.011819766834378242,0.010827907361090183,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (171).png,3,3,True,0.9171144962310791,0.44680947065353394,-4.025976181030273,0.012596141546964645,0.011494146659970284,0.010594074614346027,0.9171144962310791,0.010563082993030548,0.012543972581624985,0.012205619364976883,0.01288855541497469,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (172).png,3,3,True,0.9167791604995728,0.44835156202316284,-4.030248165130615,0.012665530666708946,0.012109161354601383,0.010533472523093224,0.9167791604995728,0.011320095509290695,0.011642423458397388,0.01229385007172823,0.0126562574878335,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (173).png,3,3,True,0.9150301814079285,0.4557848274707794,-4.0126261711120605,0.013045833446085453,0.011679943650960922,0.010165068320930004,0.9150301814079285,0.011808970011770725,0.011954005807638168,0.013084109872579575,0.01323187816888094,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (174).png,3,3,True,0.9145340323448181,0.45791223645210266,-3.9819188117980957,0.011880624108016491,0.012883706949651241,0.010910260491073132,0.9145340323448181,0.011594082228839397,0.01202066894620657,0.011719298548996449,0.01445727702230215,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (175).png,3,3,True,0.9180400967597961,0.4427591860294342,-4.052310943603516,0.011724086478352547,0.012367996387183666,0.010278493165969849,0.9180400967597961,0.010566001757979393,0.01175848487764597,0.012137665413320065,0.013127148151397705,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (176).png,3,3,True,0.911325216293335,0.4717629551887512,-4.016683578491211,0.01270753052085638,0.013159011490643024,0.011005507782101631,0.911325216293335,0.011789903976023197,0.013490816578269005,0.012507463805377483,0.014014536514878273,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (177).png,3,3,True,0.9163305163383484,0.4503133296966553,-4.017065525054932,0.012435712851583958,0.012186256237328053,0.010543751530349255,0.9163305163383484,0.012000255286693573,0.012011979706585407,0.011585701256990433,0.012905864045023918,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.5 (178).png,3,3,True,0.9131274819374084,0.4639449715614319,-3.9619736671447754,0.01287960447371006,0.011681294068694115,0.011157259345054626,0.9131274819374084,0.011449766345322132,0.011784413829445839,0.014263385906815529,0.013656817376613617,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (212).png,3,3,True,0.9216532111167908,0.4270939230918884,-4.1011176109313965,0.01160473469644785,0.011850965209305286,0.01025365199893713,0.9216532111167908,0.010928286239504814,0.011413668282330036,0.011311030015349388,0.010984459891915321,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (213).png,3,3,True,0.9203705787658691,0.4326733946800232,-4.07711935043335,0.011470363475382328,0.011591413989663124,0.009982669726014137,0.9203705787658691,0.011834472417831421,0.01180849689990282,0.012076728977262974,0.0108652263879776,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (214).png,3,3,True,0.9088849425315857,0.48192504048347473,-4.027177333831787,0.013349986635148525,0.014088352210819721,0.012428375892341137,0.9088849425315857,0.01016605831682682,0.013098168186843395,0.014470061287283897,0.013513948768377304,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (215).png,3,3,True,0.9192266464233398,0.43741607666015625,-4.064691066741943,0.011256489902734756,0.013045012019574642,0.0103371050208807,0.9192266464233398,0.010342152789235115,0.013506834395229816,0.01072006020694971,0.011565707623958588,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (216).png,3,3,True,0.9244400858879089,0.41462305188179016,-4.184035778045654,0.011902771890163422,0.010860110633075237,0.009490874595940113,0.9244400858879089,0.009970664978027344,0.01153797097504139,0.01107701100409031,0.010720491409301758,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (217).png,3,3,True,0.9181509613990784,0.44234418869018555,-4.08344030380249,0.012103617191314697,0.011409226804971695,0.011287322267889977,0.9181509613990784,0.010304861702024937,0.012604220770299435,0.012752795591950417,0.011386964470148087,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (218).png,3,3,True,0.9208461046218872,0.43060535192489624,-4.090274810791016,0.011953866109251976,0.011442718096077442,0.010977521538734436,0.9208461046218872,0.010115435346961021,0.012088868767023087,0.011487502604722977,0.011087954975664616,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (219).png,3,3,True,0.9180991053581238,0.4426284432411194,-4.077637672424316,0.011874639429152012,0.01214140746742487,0.010577005334198475,0.9180991053581238,0.010851648636162281,0.012490171939134598,0.011863049119710922,0.01210293360054493,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (220).png,3,3,True,0.9132343530654907,0.46352842450141907,-3.9989659786224365,0.013615134172141552,0.01173984445631504,0.011467892676591873,0.9132343530654907,0.010752066969871521,0.012451318092644215,0.01339750736951828,0.01334201730787754,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (221).png,3,3,True,0.9142130017280579,0.4594500958919525,-3.997894763946533,0.012838372960686684,0.013313992880284786,0.011040382087230682,0.9142130017280579,0.011505433358252048,0.012419098988175392,0.011853279545903206,0.01281645055860281,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (222).png,3,3,True,0.9148336052894592,0.45675522089004517,-4.01088809967041,0.01228274405002594,0.012336838990449905,0.01047525368630886,0.9148336052894592,0.011711695231497288,0.01278139092028141,0.012765798717737198,0.012812633998692036,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (223).png,3,3,True,0.9105889797210693,0.4750797748565674,-3.9706168174743652,0.013592276722192764,0.012821868993341923,0.011734452098608017,0.9105889797210693,0.012982513755559921,0.012881483882665634,0.012403133325278759,0.012995199300348759,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (224).png,3,3,True,0.910009503364563,0.4774877429008484,-3.9868783950805664,0.014169638976454735,0.012556670233607292,0.011661319993436337,0.910009503364563,0.012392213568091393,0.012958424165844917,0.013239840045571327,0.013012317940592766,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (225).png,3,3,True,0.9181861877441406,0.4422074556350708,-4.075589656829834,0.012193061411380768,0.011869968846440315,0.010285149328410625,0.9181861877441406,0.01101282425224781,0.0115300752222538,0.012354874052107334,0.012567831203341484,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (226).png,3,3,True,0.9203457236289978,0.4328135550022125,-4.086912155151367,0.012153302319347858,0.011152497492730618,0.010392733849585056,0.9203457236289978,0.010939459316432476,0.011234480887651443,0.011616597883403301,0.01216517761349678,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (227).png,3,3,True,0.9162487387657166,0.4506484568119049,-4.003482818603516,0.012407311238348484,0.012031451798975468,0.010829778388142586,0.9162487387657166,0.012259768322110176,0.010904064401984215,0.012392175383865833,0.012926786206662655,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (228).png,3,3,True,0.9194865226745605,0.43648672103881836,-4.068315029144287,0.011237701401114464,0.011631282977759838,0.010100500658154488,0.9194865226745605,0.011642646044492722,0.010809831321239471,0.012527383863925934,0.012564139440655708,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (229).png,3,3,True,0.9155836701393127,0.4534122049808502,-4.023740291595459,0.01241041999310255,0.01242254488170147,0.01076394785195589,0.9155836701393127,0.011433014646172523,0.010853669606149197,0.013395949266850948,0.0131368488073349,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (230).png,3,3,True,0.9142568111419678,0.4589267373085022,-3.997846841812134,0.013063479214906693,0.01234713476151228,0.0102311372756958,0.9142568111419678,0.011570775881409645,0.010928278788924217,0.01423229742795229,0.013370007276535034,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (231).png,3,3,True,0.9208725094795227,0.4301292598247528,-4.098058700561523,0.01282812375575304,0.010475123301148415,0.009958894923329353,0.9208725094795227,0.009699739515781403,0.011974655091762543,0.011156157590448856,0.013034910894930363,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (232).png,3,3,True,0.9217695593833923,0.4264119267463684,-4.100991249084473,0.012044989503920078,0.01058564055711031,0.010066422633826733,0.9217695593833923,0.00992488581687212,0.011977544054389,0.011694373562932014,0.011936674825847149,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (233).png,3,3,True,0.9215500354766846,0.4274686574935913,-4.116854667663574,0.01205683033913374,0.010857922956347466,0.009864551946520805,0.9215500354766846,0.010913732461631298,0.01183229312300682,0.011760294437408447,0.011164365336298943,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (234).png,3,3,True,0.921066164970398,0.4294869303703308,-4.117379665374756,0.013147929683327675,0.010580144822597504,0.010224629193544388,0.921066164970398,0.010495246388018131,0.011771350167691708,0.011696865782141685,0.011017736978828907,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (235).png,3,3,True,0.9193400144577026,0.43724721670150757,-4.095818042755127,0.011629429645836353,0.011502363719046116,0.010818669572472572,0.9193400144577026,0.01094619557261467,0.01164932083338499,0.012614383362233639,0.011499556712806225,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (236).png,3,3,True,0.909584641456604,0.479183167219162,-3.9932048320770264,0.01363375410437584,0.012471390888094902,0.011413699015974998,0.909584641456604,0.012873560190200806,0.012049383483827114,0.0145183727145195,0.013455191627144814,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (237).png,3,3,True,0.9177423119544983,0.44408369064331055,-4.072166919708252,0.012828291393816471,0.011287808418273926,0.01097261905670166,0.9177423119544983,0.010534246452152729,0.01191939227283001,0.01314854621887207,0.01156678143888712,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (238).png,3,3,True,0.9181738495826721,0.4423430562019348,-4.063884258270264,0.011501804925501347,0.012321572750806808,0.010679064318537712,0.9181738495826721,0.011276586912572384,0.011948310770094395,0.0123185645788908,0.011780313216149807,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (239).png,3,3,True,0.9205592274665833,0.43184465169906616,-4.1218366622924805,0.011716144159436226,0.01105477288365364,0.010191595181822777,0.9205592274665833,0.010825085453689098,0.012008633464574814,0.012305421754717827,0.011339053511619568,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (240).png,3,3,True,0.9173575043678284,0.44579583406448364,-4.0979766845703125,0.012304608710110188,0.0131815942004323,0.011225376278162003,0.9173575043678284,0.01039445772767067,0.01168680191040039,0.011723953299224377,0.012125679291784763,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.7 (241).png,3,3,True,0.9198904633522034,0.4347919821739197,-4.126469612121582,0.011747716926038265,0.01247488521039486,0.011383498087525368,0.9198904633522034,0.010129637084901333,0.011630712077021599,0.01125911995768547,0.011483988724648952,Eucalyptus_diversicolor
/workspace/P8/data/test/Eucalyptus_grandis/A005 - 20240320_171221.png,4,4,True,0.9057624936103821,0.4871549606323242,-3.718118667602539,0.01510870736092329,0.00808513443917036,0.009709769859910011,0.010810895822942257,0.9057624936103821,0.009337794966995716,0.013786896131932735,0.02739843912422657,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A005 - 20240321_145719.png,4,4,True,0.9131885766983032,0.46187543869018555,-3.807609796524048,0.01155161578208208,0.008813789114356041,0.010507599450647831,0.010492218658328056,0.9131885766983032,0.015773773193359375,0.01715155690908432,0.01252080500125885,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A006 - 20240320_171223.png,4,4,True,0.907971203327179,0.48270636796951294,-3.7098238468170166,0.015002028085291386,0.007832509465515614,0.011815542355179787,0.012443192303180695,0.907971203327179,0.010013042017817497,0.014762232080101967,0.02016034536063671,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A006 - 20240321_145724.png,4,4,True,0.9123125672340393,0.46629729866981506,-3.6835694313049316,0.014905420131981373,0.00879673846065998,0.012557750567793846,0.009604884311556816,0.9123125672340393,0.014016025699675083,0.013038882054388523,0.014767774380743504,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A008 - 20240321_145730.png,4,4,True,0.9162620306015015,0.44947993755340576,-3.7163591384887695,0.010466027073562145,0.008860742673277855,0.010840516537427902,0.010909547097980976,0.9162620306015015,0.013973979279398918,0.014929797500371933,0.013757333159446716,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A010 - 20240320_171241.png,4,4,True,0.8895986080169678,0.5593469142913818,-3.5369067192077637,0.018203433603048325,0.01296501699835062,0.012444006279110909,0.01459120400249958,0.8895986080169678,0.011363639496266842,0.019567614421248436,0.021266387775540352,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A010 - 20240321_145734.png,4,4,True,0.9119458794593811,0.4687383770942688,-3.680065155029297,0.013942149467766285,0.01022522896528244,0.012321941554546356,0.01249156054109335,0.9119458794593811,0.011334887705743313,0.012589533813297749,0.015148846432566643,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A011 - 20240320_171243.png,4,4,True,0.8982276320457458,0.5229076147079468,-3.6014723777770996,0.017295949161052704,0.009785407222807407,0.01114803645759821,0.012077467516064644,0.8982276320457458,0.01130701694637537,0.01917293481528759,0.020985500887036324,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A011 - 20240321_145736.png,4,4,True,0.9086132049560547,0.482587993144989,-3.6270856857299805,0.012199227698147297,0.01069243811070919,0.011315543204545975,0.013126260600984097,0.9086132049560547,0.013332969509065151,0.017157528549432755,0.013562784530222416,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A012 - 20240321_145739.png,4,4,True,0.8858038783073425,0.574216365814209,-3.4005565643310547,0.014997482299804688,0.02278483659029007,0.011315166018903255,0.01340432744473219,0.8858038783073425,0.014607208780944347,0.0215301550924778,0.015556886792182922,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A018 - 20240321_145801.png,4,4,True,0.9041526317596436,0.4998111128807068,-3.729663372039795,0.011287516914308071,0.008786436170339584,0.012802929617464542,0.012336528860032558,0.9041526317596436,0.018804071471095085,0.016637127846479416,0.015192722901701927,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A020 - 20240321_145804.png,4,4,True,0.9167811274528503,0.44635099172592163,-3.827120780944824,0.01031463872641325,0.010502680204808712,0.010065865702927113,0.010772764682769775,0.9167811274528503,0.01271202601492405,0.018586421385407448,0.010264397598803043,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A021 - 20240320_171314.png,4,4,True,0.8904548287391663,0.542492151260376,-3.580866575241089,0.015456372871994972,0.0074378070421516895,0.009738696739077568,0.011413522064685822,0.8904548287391663,0.009559664875268936,0.019817326217889786,0.03612186759710312,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A021 - 20240321_145806.png,4,4,True,0.9049751162528992,0.4965178966522217,-3.7639102935791016,0.011353084817528725,0.009180550463497639,0.012690042145550251,0.013436118140816689,0.9049751162528992,0.018340354785323143,0.017683017998933792,0.012341722846031189,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A022 - 20240320_171318.png,4,4,True,0.9101250767707825,0.4741056263446808,-3.6078450679779053,0.014833421446383,0.009847472421824932,0.011147757060825825,0.011098874732851982,0.9101250767707825,0.009287050925195217,0.01368522085249424,0.019975174218416214,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A022 - 20240321_145809.png,4,4,True,0.9204267859458923,0.431514173746109,-3.8309645652770996,0.010980560444295406,0.009794967249035835,0.010345547460019588,0.013489844277501106,0.9204267859458923,0.010225019417703152,0.014975706115365028,0.009761545807123184,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A024 - 20240321_145816.png,4,4,True,0.9001086950302124,0.5179001688957214,-3.6560211181640625,0.012839360162615776,0.00970112718641758,0.015076844953000546,0.013936994597315788,0.9001086950302124,0.01646595448255539,0.015047425404191017,0.0168235432356596,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A025 - 20240320_171324.png,4,4,True,0.9048061370849609,0.4910888373851776,-3.668393850326538,0.0162674468010664,0.008179787546396255,0.010411147028207779,0.01123516820371151,0.9048061370849609,0.00815585721284151,0.013921081088483334,0.027023421600461006,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A025 - 20240321_145817.png,4,4,True,0.9031692743301392,0.5040496587753296,-3.7151265144348145,0.012233183719217777,0.008897700347006321,0.012646181508898735,0.012014158070087433,0.9031692743301392,0.016806723549962044,0.01861697807908058,0.015615949407219887,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A027 - 20240321_145822.png,4,4,True,0.898045003414154,0.523461103439331,-3.6700351238250732,0.012803670950233936,0.008294974453747272,0.012271156534552574,0.013470648787915707,0.898045003414154,0.018642880022525787,0.02241634763777256,0.014055216684937477,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A028 - 20240320_171333.png,4,4,True,0.8698128461837769,0.6296447515487671,-3.479321002960205,0.024135489016771317,0.015577336773276329,0.012389052659273148,0.014238839969038963,0.8698128461837769,0.012143496423959732,0.015954531729221344,0.035748403519392014,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A028 - 20240321_145826.png,4,4,True,0.9139423370361328,0.46009719371795654,-3.6798315048217773,0.014961239881813526,0.012252815999090672,0.010977991856634617,0.011409732513129711,0.9139423370361328,0.010860695503652096,0.014395111240446568,0.011199980042874813,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A029 - 20240320_171336.png,4,4,True,0.8803040981292725,0.5867384076118469,-3.488816022872925,0.013178771361708641,0.024000978097319603,0.01486076507717371,0.015043281018733978,0.8803040981292725,0.008381027728319168,0.010512163862586021,0.03371896222233772,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A029 - 20240321_145827.png,4,4,True,0.9148331880569458,0.45646312832832336,-3.7101073265075684,0.014628907665610313,0.011183559894561768,0.011974797584116459,0.011589383706450462,0.9148331880569458,0.010802493430674076,0.01358911581337452,0.01139856968075037,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A030 - 20240320_171339.png,4,4,True,0.8893478512763977,0.5618636608123779,-3.457110643386841,0.01521267555654049,0.01632878929376602,0.014200561679899693,0.018056681379675865,0.8893478512763977,0.011404900811612606,0.01598171889781952,0.019466813653707504,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A030 - 20240321_145832.png,4,4,True,0.9335850477218628,0.37316933274269104,-3.963254451751709,0.010964865796267986,0.008819124661386013,0.009006250649690628,0.00980008952319622,0.9335850477218628,0.007874592207372189,0.010320675559341908,0.0096293268725276,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A031 - 20240320_171343.png,4,4,True,0.8535579442977905,0.6886867880821228,-3.322404384613037,0.018501844257116318,0.03765294700860977,0.01639973185956478,0.030222691595554352,0.8535579442977905,0.009417572990059853,0.015481531620025635,0.01876569725573063,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A031 - 20240321_145838.png,4,4,True,0.8134469389915466,0.7946722507476807,-3.231865167617798,0.02059423364698887,0.018165474757552147,0.013084102421998978,0.019555438309907913,0.8134469389915466,0.009535213001072407,0.025586174800992012,0.08003251999616623,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A033 - 20240321_145842.png,4,4,True,0.8888876438140869,0.5595706701278687,-3.5220813751220703,0.014859839342534542,0.016945630311965942,0.01060430333018303,0.013830619864165783,0.8888876438140869,0.010460310615599155,0.017543403431773186,0.0268683061003685,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A035 - 20240320_171404.png,4,4,True,0.8906504511833191,0.5550671815872192,-3.5454907417297363,0.01609918102622032,0.01236780360341072,0.012556435540318489,0.019071632996201515,0.8906504511833191,0.010481053963303566,0.01876220852136612,0.020011311396956444,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A035 - 20240321_145850.png,4,4,True,0.876955509185791,0.610902726650238,-3.6312990188598633,0.016857506707310677,0.012918789871037006,0.0209948793053627,0.01722780428826809,0.876955509185791,0.016873976215720177,0.016592103987932205,0.02157951146364212,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A036 - 20240320_171407.png,4,4,True,0.8886356949806213,0.555343508720398,-3.541896104812622,0.011971854604780674,0.029050976037979126,0.013407842256128788,0.013362092897295952,0.8886356949806213,0.00821608304977417,0.010549659840762615,0.024805717170238495,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A036 - 20240321_145852.png,4,4,True,0.8543936610221863,0.6896122694015503,-3.505019426345825,0.032368920743465424,0.008907695300877094,0.022635800763964653,0.021923305466771126,0.8543936610221863,0.01944669708609581,0.014736589044332504,0.0255871769040823,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A037 - 20240320_171413.png,4,4,True,0.8848433494567871,0.5720452070236206,-3.458282232284546,0.014435464516282082,0.022527942433953285,0.012311186641454697,0.015404034405946732,0.8848433494567871,0.009686781093478203,0.0105560552328825,0.030235201120376587,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A037 - 20240321_145858.png,4,4,True,0.8811540007591248,0.5929264426231384,-3.4155852794647217,0.01588093303143978,0.01647328957915306,0.012804376892745495,0.014896916225552559,0.8811540007591248,0.014138593338429928,0.025439690798521042,0.0192122645676136,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A038 - 20240320_171434.png,4,4,True,0.8678792715072632,0.6428660154342651,-3.481546401977539,0.02602914161980152,0.009436340071260929,0.019442642107605934,0.01872064545750618,0.8678792715072632,0.019437896087765694,0.016472579911351204,0.02258140780031681,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A038 - 20240321_145900.png,4,4,True,0.84980708360672,0.7049770355224609,-3.283839702606201,0.021896306425333023,0.018793027848005295,0.013417661190032959,0.014990424737334251,0.84980708360672,0.013958974741399288,0.033762894570827484,0.03337361663579941,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A040 - 20240320_171439.png,4,4,True,0.8707065582275391,0.6362859010696411,-3.5290753841400146,0.017092518508434296,0.016262084245681763,0.018172694370150566,0.01897520385682583,0.8707065582275391,0.01848141849040985,0.020223673433065414,0.02008589543402195,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A040 - 20240321_145903.png,4,4,True,0.8950185775756836,0.5374481081962585,-3.4976296424865723,0.016178138554096222,0.014326038770377636,0.011767028830945492,0.012581104412674904,0.8950185775756836,0.011016382835805416,0.017390543594956398,0.021722281351685524,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A041 - 20240320_171446.png,4,4,True,0.8861891627311707,0.5680190324783325,-3.4977779388427734,0.016294648870825768,0.01081225648522377,0.011193669401109219,0.01646259054541588,0.8861891627311707,0.010398046113550663,0.01882842928171158,0.029821274802088737,Eucalyptus_grandis
/workspace/P8/data/test/Eucalyptus_grandis/A041 - 20240321_145904.png,4,4,True,0.8933690190315247,0.5394819974899292,-3.602989912033081,0.01457455288618803,0.011022958904504776,0.010611032135784626,0.013485841453075409,0.8933690190315247,0.010883902199566364,0.016726132482290268,0.029326625168323517,Eucalyptus_grandis
