image_id,relative_path,raw_path,class_name,class_index,group_id,split,old_grouped_manifest_source_path
IC4SD_EUC_001045,Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (335).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (335).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.10,test,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (335).png
IC4SD_EUC_001046,Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (336).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (336).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.10,test,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (336).png
IC4SD_EUC_001047,Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (337).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (337).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.10,test,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.10/3360.Bạch đàn karigum.10 (337).png
IC4SD_EUC_001048,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (35).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (35).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (35).png
IC4SD_EUC_001049,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (36).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (36).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (36).png
IC4SD_EUC_001050,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (37).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (37).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (37).png
IC4SD_EUC_001051,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (38).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (38).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (38).png
IC4SD_EUC_001052,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (39).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (39).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (39).png
IC4SD_EUC_001053,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (40).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (40).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (40).png
IC4SD_EUC_001054,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (41).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (41).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (41).png
IC4SD_EUC_001055,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (42).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (42).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (42).png
IC4SD_EUC_001056,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (43).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (43).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (43).png
IC4SD_EUC_001057,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (44).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (44).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (44).png
IC4SD_EUC_001058,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (45).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (45).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (45).png
IC4SD_EUC_001059,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (46).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (46).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (46).png
IC4SD_EUC_001060,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (47).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (47).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (47).png
IC4SD_EUC_001061,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (48).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (48).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (48).png
IC4SD_EUC_001062,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (49).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (49).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (49).png
IC4SD_EUC_001063,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (50).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (50).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (50).png
IC4SD_EUC_001064,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (51).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (51).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (51).png
IC4SD_EUC_001065,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (52).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (52).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (52).png
IC4SD_EUC_001066,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (53).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (53).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (53).png
IC4SD_EUC_001067,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (54).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (54).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (54).png
IC4SD_EUC_001068,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (55).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (55).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (55).png
IC4SD_EUC_001069,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (56).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (56).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (56).png
IC4SD_EUC_001070,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (57).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (57).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (57).png
IC4SD_EUC_001071,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (58).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (58).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (58).png
IC4SD_EUC_001072,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (59).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (59).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (59).png
IC4SD_EUC_001073,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (60).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (60).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (60).png
IC4SD_EUC_001074,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (61).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (61).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (61).png
IC4SD_EUC_001075,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (62).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (62).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (62).png
IC4SD_EUC_001076,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (63).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (63).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (63).png
IC4SD_EUC_001077,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (64).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (64).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (64).png
IC4SD_EUC_001078,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (65).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (65).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (65).png
IC4SD_EUC_001079,Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (66).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (66).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.2,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.2/3360.Bạch đàn karigum.2 (66).png
IC4SD_EUC_001080,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (100).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (100).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (100).png
IC4SD_EUC_001081,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (101).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (101).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (101).png
IC4SD_EUC_001082,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (102).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (102).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (102).png
IC4SD_EUC_001083,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (103).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (103).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (103).png
IC4SD_EUC_001084,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (67).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (67).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (67).png
IC4SD_EUC_001085,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (68).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (68).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (68).png
IC4SD_EUC_001086,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (69).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (69).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (69).png
IC4SD_EUC_001087,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (70).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (70).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (70).png
IC4SD_EUC_001088,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (71).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (71).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (71).png
IC4SD_EUC_001089,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (72).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (72).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (72).png
IC4SD_EUC_001090,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (73).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (73).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (73).png
IC4SD_EUC_001091,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (74).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (74).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (74).png
IC4SD_EUC_001092,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (75).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (75).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (75).png
IC4SD_EUC_001093,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (76).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (76).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (76).png
IC4SD_EUC_001094,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (77).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (77).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (77).png
IC4SD_EUC_001095,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (78).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (78).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (78).png
IC4SD_EUC_001096,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (79).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (79).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (79).png
IC4SD_EUC_001097,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (80).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (80).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/test/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (80).png
IC4SD_EUC_001098,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (81).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (81).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (81).png
IC4SD_EUC_001099,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (82).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (82).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (82).png
IC4SD_EUC_001100,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (83).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (83).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (83).png
IC4SD_EUC_001101,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (84).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (84).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (84).png
IC4SD_EUC_001102,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (85).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (85).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/val/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (85).png
IC4SD_EUC_001103,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (86).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (86).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (86).png
IC4SD_EUC_001104,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (87).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (87).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (87).png
IC4SD_EUC_001105,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (88).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (88).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (88).png
IC4SD_EUC_001106,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (89).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (89).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (89).png
IC4SD_EUC_001107,Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (90).png,raw/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (90).png,Eucalyptus diversicolor,3,Eucalyptus diversicolor::3360.Bạch đàn karigum.3,train,data/train/Eucalyptus_diversicolor/3360.Bạch đàn karigum.3/3360.Bạch đàn karigum.3 (90).png
